uk,geo_name,geo_network,province_tr,district_tr,erdogan,kilicdaroglu
relation_1238928,Gunyuzu,TR26-districts,Eskişehir,Günyüzü,2787,1047
relation_1238925,Han,TR26-districts,Eskişehir,Han,748,788
relation_1238922,Inonu,TR26-districts,Eskişehir,İnönü,2998,1720
relation_1238923,Mahmudiye,TR26-districts,Eskişehir,Mahmudiye,2456,2553
relation_1238929,Mihalgazi,TR26-districts,Eskişehir,Mihalgazi,1538,790
relation_1238921,Mihaliccik,TR26-districts,Eskişehir,Mihalıççık,3350,2230
relation_1238924,Odunpazari,TR26-districts,Eskişehir,Odunpazarı,116351,157848
relation_1238926,Saricakaya,TR26-districts,Eskişehir,Sarıcakaya,2354,1068
relation_1238930,Seyitgazi,TR26-districts,Eskişehir,Seyitgazi,5097,4523
relation_1238931,Sivrihisar,TR26-districts,Eskişehir,Sivrihisar,7816,5633
relation_1687970,Tepebasi,TR26-districts,Eskişehir,Tepebaşı,108291,144125
relation_1808031,Araban,TR27-districts,Gaziantep,Araban,11808,5776
relation_1808098,Islahiye,TR27-districts,Gaziantep,İslahiye,21939,12853
relation_1808093,Karkamis,TR27-districts,Gaziantep,Karkamış,3734,2525
relation_1808094,Nizip,TR27-districts,Gaziantep,Nizip,52003,25813
relation_1808095,Nurdagi,TR27-districts,Gaziantep,Nurdağı,16069,4586
relation_1808096,Oguzeli,TR27-districts,Gaziantep,Oğuzeli,13309,6176
relation_1808099,Sahinbey,TR27-districts,Gaziantep,Şahinbey,304584,186665
relation_1808100,Sehitkamil,TR27-districts,Gaziantep,Şehitkamil,265589,165904
relation_1808097,Yavuzeli,TR27-districts,Gaziantep,Yavuzeli,8159,4069
relation_1835980,Alucra,TR28-districts,Giresun,Alucra,4665,661
relation_1835981,Bulancak,TR28-districts,Giresun,Bulancak,30990,15806
relation_1806690,Camoluk,TR28-districts,Giresun,Çamoluk,3680,476
relation_1835993,Canakci,TR28-districts,Giresun,Çanakçı,3224,886
relation_1835982,Dereli,TR28-districts,Giresun,Dereli,11021,2217
relation_1835983,Dogankent,TR28-districts,Giresun,Doğankent,3173,1037
relation_1835984,Espiye,TR28-districts,Giresun,Espiye,15186,7516
relation_1835985,Eynesil,TR28-districts,Giresun,Eynesil,5693,2958
relation_1835987,Gorele,TR28-districts,Giresun,Görele,12840,7842
relation_1835988,Guce,TR28-districts,Giresun,Güce,4332,1076
relation_1835989,Kesap,TR28-districts,Giresun,Keşap,9102,4818
relation_1835986,Giresun merkez,TR28-districts,Giresun,Merkez,47315,43136
relation_1835990,Piraziz,TR28-districts,Giresun,Piraziz,6066,3802
relation_1806620,Sebinkarahisar,TR28-districts,Giresun,Şebinkarahisar,10487,2458
relation_1835991,Tirebolu,TR28-districts,Giresun,Tirebolu,14392,7427
relation_1835992,Yaglidere,TR28-districts,Giresun,Yağlıdere,8274,1844
relation_1835701,Kelkit,TR29-districts,Gümüşhane,Kelkit,16683,3270
relation_1835702,Kose,TR29-districts,Gümüşhane,Köse,3325,360
relation_1835703,Kurtun,TR29-districts,Gümüşhane,Kürtün,6492,1156
relation_1835700,Gumushane merkez,TR29-districts,Gümüşhane,Merkez,20738,7866
relation_1835704,Siran,TR29-districts,Gümüşhane,Şiran,7840,2361
relation_1835646,Torul,TR29-districts,Gümüşhane,Torul,5323,1492
relation_1776630,Cukurca,TR30-districts,Hakkâri,Çukurca,2622,5738
relation_9218922,Derecik,TR30-districts,Hakkâri,Derecik,7523,3226
relation_1381572,Hakkari merkez,TR30-districts,Hakkâri,Merkez,10196,31460
relation_1381574,Semdinli,TR30-districts,Hakkâri,Şemdinli,8557,11249
relation_1381573,Yuksekova,TR30-districts,Hakkâri,Yüksekova,10856,51111
relation_1240897,Altinozu,TR31-districts,Hatay,Altınözü,28257,4292
relation_1240898,Antakya,TR31-districts,Hatay,Antakya,89677,69031
relation_3664512,Arsuz,TR31-districts,Hatay,Arsuz,14714,47861
relation_1240901,Belen,TR31-districts,Hatay,Belen,13346,6385
relation_3663389,Defne,TR31-districts,Hatay,Defne,7558,79770
relation_1240902,Dortyol,TR31-districts,Hatay,Dörtyol,41207,32511
relation_1240894,Erzin,TR31-districts,Hatay,Erzin,12649,12478
relation_1240899,Hassa,TR31-districts,Hatay,Hassa,23560,7215
relation_1240891,Iskenderun,TR31-districts,Hatay,İskenderun,67585,66084
relation_1240900,Kirikhan,TR31-districts,Hatay,Kırıkhan,44152,12044
relation_1240893,Kumlu,TR31-districts,Hatay,Kumlu,5632,1887
relation_3664639,Payas,TR31-districts,Hatay,Payaş,16145,9261
relation_1240895,Reyhanli,TR31-districts,Hatay,Reyhanlı,42806,8427
relation_1240896,Samandag,TR31-districts,Hatay,Samandağ,5437,67114
relation_1240892,Yayladagi,TR31-districts,Hatay,Yayladağı,17926,3898
relation_1251329,Aralik,TR76-districts,Iğdır,Aralık,3789,5717
relation_1251331,Karakoyunlu,TR76-districts,Iğdır,Karakoyunlu,2548,3656
relation_1251330,Igdir (merkez),TR76-districts,Iğdır,Merkez,21692,46754
relation_1251328,Tuzluca,TR76-districts,Iğdır,Tuzluca,3472,7199
relation_1601952,Aksu,TR32-districts,Isparta,Aksu,1750,1113
relation_1827186,Atabey,TR32-districts,Isparta,Atabey,2331,1812
relation_1827187,Egirdir,TR32-districts,Isparta,Eğirdir,12406,7670
relation_1827188,Gelendost,TR32-districts,Isparta,Gelendost,5339,4388
relation_1827189,Gonen,TR32-districts,Isparta,Gönen,2533,2458
relation_1827191,Keciborlu,TR32-districts,Isparta,Keçiborlu,5865,3921
relation_1827190,Isparta merkez,TR32-districts,Isparta,Merkez,90288,73910
relation_1827196,Sarkikaraagac,TR32-districts,Isparta,Şarkikaraağaç,9972,6169
relation_1827192,Senirkent,TR32-districts,Isparta,Senirkent,4121,3079
relation_1827193,Sutculer,TR32-districts,Isparta,Sütçüler,5657,1321
relation_1827194,Uluborlu,TR32-districts,Isparta,Uluborlu,2133,1675
relation_1827195,Yalvac,TR32-districts,Isparta,Yalvaç,17647,9913
relation_10012274,Yenisarbademli,TR32-districts,Isparta,Yenişarbademli,885,709
relation_1268453,Aliaga,TR35-districts,İzmir,Aliağa,23675,41179
relation_1269253,Balcova,TR35-districts,İzmir,Balçova,12024,41963
relation_1841223,Bayindir,TR35-districts,İzmir,Bayındır,12242,15139
relation_1268481,Bayrakli,TR35-districts,İzmir,Bayraklı,72468,129432
relation_1819082,Bergama,TR35-districts,İzmir,Bergama,32134,40931
relation_1823316,Beydag,TR35-districts,İzmir,Beydağ,3254,5365
relation_1269252,Bornova,TR35-districts,İzmir,Bornova,97114,198939
relation_1269254,Buca,TR35-districts,İzmir,Buca,116517,217897
relation_1268454,Cesme,TR35-districts,İzmir,Çeşme,8377,24794
relation_1268482,Cigli,TR35-districts,İzmir,Çiğli,39316,106556
relation_1819083,Dikili,TR35-districts,İzmir,Dikili,8556,26530
relation_1268452,Foca,TR35-districts,İzmir,Foça,6079,17523
relation_1269251,Gaziemir,TR35-districts,İzmir,Gaziemir,29441,60633
relation_1269194,Guzelbahce,TR35-districts,İzmir,Güzelbahçe,4613,20761
relation_1269256,Karabaglar,TR35-districts,İzmir,Karabağlar,115970,202777
relation_1269193,Karaburun,TR35-districts,İzmir,Karaburun,2426,6831
relation_1268483,Karsiyaka,TR35-districts,İzmir,Karşıyaka,42501,207529
relation_1269520,Kemalpasa,TR35-districts,İzmir,Kemalpaşa,38393,37639
relation_1820958,Kinik,TR35-districts,İzmir,Kınık,7649,11815
relation_1823317,Kiraz,TR35-districts,İzmir,Kiraz,15646,12906
relation_1269255,Konak,TR35-districts,İzmir,Konak,63747,159105
relation_1269196,Menderes,TR35-districts,İzmir,Menderes,28107,42337
relation_1268484,Menemen,TR35-districts,İzmir,Menemen,43282,83113
relation_1269257,Narlidere,TR35-districts,İzmir,Narlıdere,6706,37987
relation_1823318,Odemis,TR35-districts,İzmir,Ödemiş,40732,48553
relation_1269195,Seferihisar,TR35-districts,İzmir,Seferihisar,10685,28059
relation_1841225,Selcuk,TR35-districts,İzmir,Selçuk,8413,17748
relation_1841226,Tire,TR35-districts,İzmir,Tire,24580,34323
relation_1269519,Torbali,TR35-districts,İzmir,Torbalı,52903,78917
relation_1269192,Urla,TR35-districts,İzmir,Urla,10766,41078
relation_1341117,Afsin,TR46-districts,Kahramanmaraş,Afşin,31481,10907
relation_1336189,Andirin,TR46-districts,Kahramanmaraş,Andırın,15077,6623
relation_1340567,Caglayancerit,TR46-districts,Kahramanmaraş,Çağlayancerit,8959,4563
relation_3671448,Dulkadiroglu,TR46-districts,Kahramanmaraş,Dülkadiroğlu,99893,19833
relation_1341116,Ekinozu,TR46-districts,Kahramanmaraş,Ekinözü,4179,2000
relation_1341120,Elbistan,TR46-districts,Kahramanmaraş,Elbistan,44296,21241
relation_1335884,Goksun,TR46-districts,Kahramanmaraş,Göksun,21034,6837
relation_1340568,Nurhak,TR46-districts,Kahramanmaraş,Nurhak,2260,4061
relation_3671449,Onikisubat,TR46-districts,Kahramanmaraş,Onikişubat,187594,50373
relation_1341119,Pazarcik,TR46-districts,Kahramanmaraş,Pazarcık,20737,16148
relation_1341115,Turkoglu,TR46-districts,Kahramanmaraş,Türkoğlu,33529,7427
relation_1245156,Eflani,TR78-provinces,Karabük,Eflani,4542,1306
relation_1245155,Eskipazar,TR78-provinces,Karabük,Eskipazar,6726,1940
relation_1245154,Merkez,TR78-provinces,Karabük,Merkez,51461,28293
relation_1245157,Ovacik,TR78-provinces,Karabük,Ovacık,2015,786
relation_1245158,Safranbolu,TR78-provinces,Karabük,Safranbolu,25001,18853
relation_1245153,Yenice,TR78-provinces,Karabük,Yenice,8776,4906
relation_1477818,Ayranci,TR70-districts,Karaman,Ayrancı,3259,1953
relation_1446934,Basyayla,TR70-districts,Karaman,Başyayla,1717,447
relation_1446437,Ermenek,TR70-districts,Karaman,Ermenek,9955,7533
relation_1477820,Kazimkarabekir,TR70-districts,Karaman,Kazımkarabekir,2077,770
relation_1477819,Karaman merkez,TR70-districts,Karaman,Merkez,84473,40441
relation_1446935,Sariveliler,TR70-districts,Karaman,Sarıveliler,3836,3389
relation_1838389,Akyaka,TR36-districts,Kars,Akyaka,2458,2718
relation_1838390,Arpacay,TR36-districts,Kars,Arpaçay,4121,4122
relation_1838391,Digor,TR36-districts,Kars,Digor,1697,7237
relation_1838393,Kagizman,TR36-districts,Kars,Kağızman,10260,9844
relation_1838392,Kars merkez,TR36-districts,Kars,Merkez,22103,38040
relation_1838394,Sarikamis,TR36-districts,Kars,Sarıkamış,10854,6156
relation_1838395,Selim,TR36-districts,Kars,Selim,5830,5002
relation_1838396,Susuz,TR36-districts,Kars,Susuz,1734,3264
relation_1801985,Abana,TR37-districts,Kastamonu,Abana,1887,1024
relation_1801988,Agli,TR37-districts,Kastamonu,Ağlı,1690,436
relation_1801986,Arac,TR37-districts,Kastamonu,Araç,8917,3637
relation_1801987,Azdavay,TR37-districts,Kastamonu,Azdavay,3028,1940
relation_1801989,Bozkurt,TR37-districts,Kastamonu,Bozkurt,4874,1505
relation_1801998,Catalzeytin,TR37-districts,Kastamonu,Çatalzeytin,3480,1141
relation_1801990,Cide,TR37-districts,Kastamonu,Cide,10484,4569
relation_1801991,Daday,TR37-districts,Kastamonu,Daday,3607,2180
relation_1801992,Devrekani,TR37-districts,Kastamonu,Devrekani,6474,1982
relation_1801993,Doganyurt,TR37-districts,Kastamonu,Doğanyurt,2904,566
relation_1426790,Hanonu,TR37-districts,Kastamonu,Hanönü,1977,963
relation_1801999,Ihsangazi,TR37-districts,Kastamonu,İhsangazi,3025,666
relation_1802000,Inebolu,TR37-districts,Kastamonu,İnebolu,9815,3420
relation_1801995,Kure,TR37-districts,Kastamonu,Küre,2541,976
relation_1801994,Kastamonu merkez,TR37-districts,Kastamonu,Merkez,59489,34681
relation_1801996,Pinarbasi,TR37-districts,Kastamonu,Pınarbaşı,2722,1248
relation_1802001,Senpazar,TR37-districts,Kastamonu,Şenpazar,2184,700
relation_1801997,Seydiler,TR37-districts,Kastamonu,Seydiler,2239,803
relation_1426789,Taskopru,TR37-districts,Kastamonu,Taşköprü,18351,7311
relation_1781114,Tosya,TR37-districts,Kastamonu,Tosya,22592,5056
relation_1798518,Akkisla,TR38-districts,Kayseri,Akkışla,2245,1642
relation_1798519,Bunyan,TR38-districts,Kayseri,Bünyan,12191,4838
relation_1798542,Develi,TR38-districts,Kayseri,Develi,32931,9738
relation_1797399,Felahiye,TR38-districts,Kayseri,Felahiye,2235,1181
relation_1797158,Hacilar,TR38-districts,Kayseri,Hacılar,7203,1611
relation_1797157,Incesu,TR38-districts,Kayseri,İncesu,13559,5009
relation_1797400,Kocasinan,TR38-districts,Kayseri,Kocasinan,169208,82579
relation_1797146,Melikgazi,TR38-districts,Kayseri,Melikgazi,248535,115188
relation_1798521,Ozvatan,TR38-districts,Kayseri,Özvatan,2051,664
relation_1798306,Pinarbasi,TR38-districts,Kayseri,Pınarbaşı,8332,5201
relation_1798520,Sarioglan,TR38-districts,Kayseri,Sarıoğlan,6009,2822
relation_1731539,Sariz,TR38-districts,Kayseri,Sarız,3666,2680
relation_1797260,Talas,TR38-districts,Kayseri,Talas,59041,41964
relation_1798307,Tomarza,TR38-districts,Kayseri,Tomarza,10648,3314
relation_1798543,Yahyali,TR38-districts,Kayseri,Yahyalı,19838,3925
relation_1798544,Yesilhisar,TR38-districts,Kayseri,Yeşilhisar,7092,3634
relation_1240869,Elbeyli,TR79-districts,Kilis,Elbeyli,2766,1290
relation_1240868,Kilis (merkez),TR79-districts,Kilis,Merkez,46431,21313
relation_1240870,Musabeyli,TR79-districts,Kilis,Musabeyli,5822,1386
relation_1240867,Polateli,TR79-districts,Kilis,Polateli,2318,591
relation_1251200,Bahsili,TR71-districts,Kırıkkale,Bahşili,3402,1382
relation_1251198,Baliseyh,TR71-districts,Kırıkkale,Balışeyh,2708,1546
relation_1251085,Celebi,TR71-districts,Kırıkkale,Çelebi,1198,472
relation_1251197,Delice,TR71-districts,Kırıkkale,Delice,4164,2129
relation_1251090,Karakeceli,TR71-districts,Kırıkkale,Karakeceli,1712,388
relation_1251131,Keskin,TR71-districts,Kırıkkale,Keskin,6852,2680
relation_1251199,Kirikkale (merkez),TR71-districts,Kırıkkale,Merkez,76397,43748
relation_1251201,Sulakyurt,TR71-districts,Kırıkkale,Sulakyurt,2691,1829
relation_1251196,Yahsihan,TR71-districts,Kırıkkale,Yahşihan,9222,7536
relation_1835616,Babaeski,TR39-districts,Kırklareli,Babaeski,8769,25267
relation_1835617,Demirkoy,TR39-districts,Kırklareli,Demirköy,2990,3167
relation_1834226,Kofcaz,TR39-districts,Kırklareli,Kofçaz,710,1026
relation_1835618,Luleburgaz,TR39-districts,Kırklareli,Lüleburgaz,31472,77354
relation_1834227,Kirklareli merkez,TR39-districts,Kırklareli,Merkez,24502,44566
relation_1835619,Pehlivankoy,TR39-districts,Kırklareli,Pehlivanköy,803,1860
relation_1835620,Pinarhisar,TR39-districts,Kırklareli,Pınarhisar,4624,8242
relation_1835621,Vize,TR39-districts,Kırklareli,Vize,7005,13769
relation_1830535,Akcakent,TR40-districts,Kırşehir,Akçakent,2060,516
relation_1830534,Akpinar,TR40-districts,Kırşehir,Akpınar,3074,1762
relation_1830536,Boztepe,TR40-districts,Kırşehir,Boztepe,1630,2121
relation_1830539,Cicekdagi,TR40-districts,Kırşehir,Çiçekdağı,6754,2601
relation_1830537,Kaman,TR40-districts,Kırşehir,Kaman,12148,8554
relation_1830538,Kirsehir merkez,TR40-districts,Kırşehir,Merkez,49275,41354
relation_1721351,Mucur,TR40-districts,Kırşehir,Mucur,7523,4493
relation_1250964,Ahirli,TR42-districts,Konya,Ahırlı,2342,787
relation_1250957,Akoren,TR42-districts,Konya,Akören,3006,685
relation_1250956,Aksehir,TR42-districts,Konya,Akşehir,37383,21928
relation_1250963,Altinekin,TR42-districts,Konya,Altınekin,7955,1386
relation_1250954,Beysehir,TR42-districts,Konya,Beyşehir,35734,13726
relation_1250955,Bozkir,TR42-districts,Konya,Bozkır,11983,3684
relation_1250965,Celtik,TR42-districts,Konya,Çeltik,4097,1610
relation_1250971,Cihanbeyli,TR42-districts,Konya,Cihanbeyli,14826,11865
relation_280991,Cumra,TR42-districts,Konya,Çumra,34471,8300
relation_1250966,Derbent,TR42-districts,Konya,Derbent,2228,822
relation_1250970,Derebucak,TR42-districts,Konya,Derebucak,2569,1027
relation_1250968,Doganhisar,TR42-districts,Konya,Doğanhisar,7113,3362
relation_1250953,Emirgazi,TR42-districts,Konya,Emirgazi,2971,1497
relation_1250945,Eregli,TR42-districts,Konya,Ereğli,52911,38938
relation_1250948,Guneysinir,TR42-districts,Konya,Güneysınır,5590,652
relation_1250950,Hadim,TR42-districts,Konya,Hadim,5353,1994
relation_1250949,Halkapinar,TR42-districts,Konya,Halkapınar,2199,700
relation_1250974,Huyuk,TR42-districts,Konya,Hüyük,7189,3589
relation_1250973,Ilgin,TR42-districts,Konya,Ilgın,24675,10307
relation_1250962,Kadinhani,TR42-districts,Konya,Kadınhanı,16768,3416
relation_1250961,Karapinar,TR42-districts,Konya,Karapınar,21611,8886
relation_1250951,Karatay,TR42-districts,Konya,Karatay,176419,38237
relation_1250969,Kulu,TR42-districts,Konya,Kulu,16673,8553
relation_1250958,Meram,TR42-districts,Konya,Meram,165578,44168
relation_1250960,Sarayonu,TR42-districts,Konya,Sarayönü,15326,3039
relation_1250972,Selcuklu,TR42-districts,Konya,Selçuklu,290349,116676
relation_1250967,Seydisehir,TR42-districts,Konya,Seydişehir,25960,17254
relation_1250946,Taskent,TR42-districts,Konya,Taşkent,2623,1099
relation_1250959,Tuzlukcu,TR42-districts,Konya,Tuzlukçu,2521,1680
relation_1250952,Yalihuyuk,TR42-districts,Konya,Yalıhüyük,950,261
relation_1250947,Yunak,TR42-districts,Konya,Yunak,9043,2972
relation_1824948,Altintas,TR43-districts,Kütahya,Altıntaş,7796,2553
relation_1824949,Aslanapa,TR43-districts,Kütahya,Aslanapa,5369,817
relation_1824811,Cavdarhisar,TR43-districts,Kütahya,Çavdarhisar,2945,1282
relation_1671338,Domanic,TR43-districts,Kütahya,Domaniç,7152,3169
relation_1824950,Dumlupinar,TR43-districts,Kütahya,Dumlupınar,1343,591
relation_1824831,Emet,TR43-districts,Kütahya,Emet,9831,3123
relation_1668902,Gediz,TR43-districts,Kütahya,Gediz,23399,10172
relation_1824832,Hisarcik,TR43-districts,Kütahya,Hisarcık,5701,2179
relation_1824951,Kutahya merkez,TR43-districts,Kütahya,Merkez,116333,53643
relation_1669548,Pazarlar,TR43-districts,Kütahya,Pazarlar,2705,805
relation_1669549,Saphane,TR43-districts,Kütahya,Şaphane,2879,1185
relation_1593755,Simav,TR43-districts,Kütahya,Simav,30531,12684
relation_1824952,Tavsanli,TR43-districts,Kütahya,Tavşanlı,50440,18790
relation_1826235,Akcadag,TR44-districts,Malatya,Akçadağ,10521,7086
relation_1826363,Arapgir,TR44-districts,Malatya,Arapgir,3866,2903
relation_1826364,Arguvan,TR44-districts,Malatya,Arguvan,1093,4162
relation_1826542,Battalgazi,TR44-districts,Malatya,Battalgazi,119101,31162
relation_1826260,Darende,TR44-districts,Malatya,Darende,13181,2828
relation_1825945,Dogansehir,TR44-districts,Malatya,Doğanşehir,13050,8776
relation_1246231,Doganyol,TR44-districts,Malatya,Doğanyol,1995,424
relation_1826311,Hekimhan,TR44-districts,Malatya,Hekimhan,5078,6263
relation_1826120,Kale,TR44-districts,Malatya,Kale,3734,422
relation_1826312,Kuluncak,TR44-districts,Malatya,Kuluncak,3377,1659
relation_1246232,Puturge,TR44-districts,Malatya,Pütürge,7018,1363
relation_1826497,Yazihan,TR44-districts,Malatya,Yazıhan,5289,2703
relation_1826216,Yesilyurt,TR44-districts,Malatya,Yeşilyurt,114977,48053
relation_1761487,Ahmetli,TR45-districts,Manisa,Ahmetli,6255,5418
relation_1822655,Akhisar,TR45-districts,Manisa,Akhisar,58269,63101
relation_1822974,Alasehir,TR45-districts,Manisa,Alaşehir,34502,33415
relation_1821131,Demirci,TR45-districts,Manisa,Demirci,18089,7203
relation_1822723,Golmarmara,TR45-districts,Manisa,Gölmarmara,4445,5899
relation_1820450,Gordes,TR45-districts,Manisa,Gördes,12499,6587
relation_1758898,Kirkagac,TR45-districts,Manisa,Kırkağaç,18723,8426
relation_1821042,Koprubasi,TR45-districts,Manisa,Köprübaşı,5293,3866
relation_1821205,Kula,TR45-districts,Manisa,Kula,18370,11863
relation_1821255,Salihli,TR45-districts,Manisa,Salihli,46850,64518
relation_1822975,Sarigol,TR45-districts,Manisa,Sarıgöl,10691,14087
relation_1822901,Saruhanli,TR45-districts,Manisa,Saruhanlı,17927,21390
relation_1822900,Sehzadeler,TR45-districts,Manisa,Şehzadeler,50960,55042
relation_1821206,Selendi,TR45-districts,Manisa,Selendi,9046,4378
relation_1758899,Soma,TR45-districts,Manisa,Soma,41111,32844
relation_1822902,Turgutlu,TR45-districts,Manisa,Turgutlu,56241,54650
relation_3668268,Yunusemre,TR45-districts,Manisa,Yunusemre,76153,88935
relation_1693939,Artuklu,TR47-districts,Mardin,Artüklü,49933,46883
relation_1361267,Dargecit,TR47-districts,Mardin,Dargeçit,3886,8345
relation_1694026,Derik,TR47-districts,Mardin,Derik,5983,22196
relation_1694027,Kiziltepe,TR47-districts,Mardin,Kızıltepe,26456,103639
relation_1693976,Mazidagi,TR47-districts,Mardin,Mazıdağı,4043,12467
relation_1692098,Midyat,TR47-districts,Mardin,Midyat,31112,24455
relation_1692099,Nusaybin,TR47-districts,Mardin,Nusaybin,8884,45730
relation_1358708,Omerli,TR47-districts,Mardin,Ömerli,4100,3014
relation_1849197,Savur,TR47-districts,Mardin,Savur,5783,5846
relation_1693940,Yesilli,TR47-districts,Mardin,Yeşilli,6035,1845
relation_1827891,Akdeniz,TR33-districts,Mersin,Akdeniz,49948,100236
relation_1827892,Anamur,TR33-districts,Mersin,Anamur,20360,25271
relation_1827893,Aydincik,TR33-districts,Mersin,Aydıncık,4181,3645
relation_1827894,Bozyazi,TR33-districts,Mersin,Bozyazı,9429,8997
relation_1626475,Camliyayla,TR33-districts,Mersin,Çamlıyayla,3674,2469
relation_1827895,Erdemli,TR33-districts,Mersin,Erdemli,53215,43952
relation_1442756,Gulnar,TR33-districts,Mersin,Gülnar,9974,7884
relation_1827896,Mezitli,TR33-districts,Mersin,Mezitli,42006,92307
relation_1442351,Mut,TR33-districts,Mersin,Mut,22089,19847
relation_1442334,Silifke,TR33-districts,Mersin,Silifke,35213,49186
relation_1586057,Tarsus,TR33-districts,Mersin,Tarsus,90794,121323
relation_1626398,Toroslar,TR33-districts,Mersin,Toroslar,82445,107770
relation_1827897,Yenisehir,TR33-districts,Mersin,Yenişehir,44340,126523
relation_1827275,Bodrum,TR48-districts,Muğla,Bodrum,27276,100461
relation_1827399,Dalaman,TR48-districts,Muğla,Dalaman,11907,18906
relation_1645432,Datca,TR48-districts,Muğla,Datça,4284,13767
relation_1827656,Fethiye,TR48-districts,Muğla,Fethiye,42690,68444
relation_1624125,Kavaklidere,TR48-districts,Muğla,Kavaklıdere,4568,3028
relation_1827377,Koycegiz,TR48-districts,Muğla,Köyceğiz,11289,15258
relation_1827293,Marmaris,TR48-districts,Muğla,Marmaris,17520,43814
relation_1827294,Mentese,TR48-districts,Muğla,Menteşe,23987,53880
relation_1827276,Milas,TR48-districts,Muğla,Milas,32346,69103
relation_1827378,Ortaca,TR48-districts,Muğla,Ortaca,12264,24996
relation_3671798,Seydikemer,TR48-districts,Muğla,Seydikemer,24483,17468
relation_1827295,Ula,TR48-districts,Muğla,Ula,6906,12459
relation_1613889,Yatagan,TR48-districts,Muğla,Yatağan,12591,20060
relation_1831009,Bulanik,TR49-districts,Muş,Bulanık,6171,23547
relation_1831010,Haskoy,TR49-districts,Muş,Hasköy,10615,2731
relation_1831011,Korkut,TR49-districts,Muş,Korkut,3093,6774
relation_1831012,Malazgirt,TR49-districts,Muş,Malazgirt,4312,14913
relation_1831013,Mus merkez,TR49-districts,Muş,Merkez,46903,40505
relation_1831014,Varto,TR49-districts,Muş,Varto,1610,13322
relation_282353,Acigol,TR50-districts,Nevşehir,Acıgöl,11051,1321
relation_281083,Avanos,TR50-districts,Nevşehir,Avanos,12191,9573
relation_281360,Derinkuyu,TR50-districts,Nevşehir,Derinkuyu,8965,4148
relation_282354,Gulsehir,TR50-districts,Nevşehir,Gülşehir,10011,4051
relation_281228,Hacibektas,TR50-districts,Nevşehir,Hacıbektaş,2514,5239
relation_281080,Kozakli,TR50-districts,Nevşehir,Kozaklı,5112,3703
relation_282342,Nevsehir merkez,TR50-districts,Nevşehir,Merkez,64906,27472
relation_281359,Urgup,TR50-districts,Nevşehir,Ürgüp,15117,9803
relation_1249729,Altunhisar,TR51-districts,Niğde,Altunhisar,5373,1396
relation_1249728,Bor,TR51-districts,Niğde,Bor,24998,14056
relation_1249727,Camardi,TR51-districts,Niğde,Çamardı,5560,1836
relation_1249731,Ciftlik,TR51-districts,Niğde,Çiftlik,8106,5073
relation_1249730,Nigde (merkez),TR51-districts,Niğde,Merkez,82828,53179
relation_1249726,Ulukisla,TR51-districts,Niğde,Ulukışla,7085,6401
relation_1839057,Akkus,TR52-districts,Ordu,Akkuş,10904,2826
relation_1839066,Altinordu,TR52-districts,Ordu,Altınordu,78742,69499
relation_1839058,Aybasti,TR52-districts,Ordu,Aybastı,9854,2825
relation_1839069,Camas,TR52-districts,Ordu,Çamaş,4327,1499
relation_1839070,Catalpinar,TR52-districts,Ordu,Çatalpınar,7606,1031
relation_1806052,Caybasi,TR52-districts,Ordu,Çaybaşı,6335,1211
relation_1839059,Fatsa,TR52-districts,Ordu,Fatsa,50252,29269
relation_1839060,Golkoy,TR52-districts,Ordu,Gölköy,10934,5554
relation_1839061,Gulyali,TR52-districts,Ordu,Gülyalı,3444,2968
relation_1839062,Gurgentepe,TR52-districts,Ordu,Gürgentepe,4856,4372
relation_1805920,Ikizce,TR52-districts,Ordu,İkizce,7002,1988
relation_1806539,Kabaduz,TR52-districts,Ordu,Kabadüz,3778,1349
relation_1839063,Kabatas,TR52-districts,Ordu,Kabataş,5287,1630
relation_1839064,Korgan,TR52-districts,Ordu,Korgan,14360,2693
relation_1839065,Kumru,TR52-districts,Ordu,Kumru,15598,2391
relation_1806483,Mesudiye,TR52-districts,Ordu,Mesudiye,5962,2509
relation_1839067,Persembe,TR52-districts,Ordu,Perşembe,11540,9728
relation_1839068,Ulubey,TR52-districts,Ordu,Ulubey,8413,4429
relation_1806116,Unye,TR52-districts,Ordu,Ünye,60926,23015
relation_1248429,Bahce,TR80-districts,Osmaniye,Bahçe,10929,3299
relation_1248436,Duzici,TR80-districts,Osmaniye,Düziçi,33355,16579
relation_1248432,Hasanbeyli,TR80-districts,Osmaniye,Hasanbeyli,2303,1042
relation_1248435,Kadirli,TR80-districts,Osmaniye,Kadirli,49646,29404
relation_1248433,Osmaniye (merkez),TR80-districts,Osmaniye,Merkez,104509,50966
relation_1248434,Sumbas,TR80-districts,Osmaniye,Sumbas,5768,3080
relation_1248430,Toprakkale,TR80-districts,Osmaniye,Toprakkale,6432,4373
relation_1725592,Ardesen,TR-53-counties,Rize,Ardeşen,18957,8546
relation_1838683,Camlihemsin,TR-53-counties,Rize,Çamlıhemşin,3736,1306
relation_1838684,Cayeli,TR-53-counties,Rize,Çayeli,24323,4912
relation_1838677,Derepazari,TR-53-counties,Rize,Derepazarı,4099,776
relation_1725593,Findikli,TR-53-counties,Rize,Fındıklı,5771,5540
relation_1838678,Guneysu,TR-53-counties,Rize,Güneysu,9518,1340
relation_1838679,Hemsin,TR-53-counties,Rize,Hemşin,1148,610
